,year,Province,Indicator,tourism type,month,tourist_number,mean_value
1282,2022,Total,Overnight Visitors,domestics_tourism,11,1,7003149.0
1283,2022,Total,Overnight Visitors,domestics_tourism,12,1,4350255.0
1284,2022,Total,Overnight Visitors,inbound_tourism,1,1,548936.0
1285,2022,Total,Overnight Visitors,inbound_tourism,2,1,689040.0
1286,2022,Total,Overnight Visitors,inbound_tourism,3,1,1217114.0
1287,2022,Total,Overnight Visitors,inbound_tourism,4,1,1612487.0
1288,2022,Total,Overnight Visitors,inbound_tourism,5,1,1104371.0
1289,2022,Total,Overnight Visitors,inbound_tourism,6,1,867216.0
1290,2022,Total,Overnight Visitors,inbound_tourism,7,1,1765626.0
1291,2022,Total,Overnight Visitors,inbound_tourism,8,1,1310573.0
1292,2022,Total,Overnight Visitors,inbound_tourism,9,1,1538977.0
1293,2022,Total,Overnight Visitors,inbound_tourism,10,1,1752774.0
1294,2022,Total,Overnight Visitors,inbound_tourism,11,1,1840021.0
1295,2022,Total,Overnight Visitors,inbound_tourism,12,1,2390726.0
1296,2022,Total,SAR,domestics_tourism,6,1,6001153798.53
1297,2022,Total,SAR,domestics_tourism,9,1,5232272873.4
1298,2022,Total,SAR,domestics_tourism,10,1,5944044152.66
1299,2022,Total,SAR,domestics_tourism,12,1,4508348246.41
1300,2022,Total,SAR,inbound_tourism,1,1,3147170615.18
1301,2022,Total,SAR,inbound_tourism,6,1,3717671072.16
1302,2023,Al Bahah,Overnight Visitors,domestics_tourism,1,1,39183.0
1303,2023,Al Bahah,Overnight Visitors,domestics_tourism,2,1,30045.0
1304,2023,Al Bahah,Overnight Visitors,domestics_tourism,3,1,53008.0
1305,2023,Al Bahah,Overnight Visitors,domestics_tourism,4,1,69457.0
1306,2023,Al Bahah,Overnight Visitors,domestics_tourism,5,1,60160.0
1307,2023,Al Bahah,Overnight Visitors,domestics_tourism,6,1,265081.0
1308,2023,Al Bahah,Overnight Visitors,domestics_tourism,7,1,249008.0
1309,2023,Al Bahah,Overnight Visitors,domestics_tourism,8,1,104824.0
1310,2023,Al Bahah,Overnight Visitors,domestics_tourism,9,1,62547.0
1311,2023,Al Bahah,Overnight Visitors,domestics_tourism,10,1,40069.0
1312,2023,Al Bahah,Overnight Visitors,domestics_tourism,11,1,53722.0
1313,2023,Al Bahah,Overnight Visitors,domestics_tourism,12,1,43725.0
1314,2023,Al Bahah,SAR,domestics_tourism,1,1,32259515.85
1315,2023,Al Bahah,SAR,domestics_tourism,2,1,44424048.12
1316,2023,Al Bahah,SAR,domestics_tourism,3,1,59309281.1
1317,2023,Al Bahah,SAR,domestics_tourism,4,1,90482742.81
1318,2023,Al Bahah,SAR,domestics_tourism,5,1,60308176.08
1319,2023,Al Bahah,SAR,domestics_tourism,6,1,333593080.01
1320,2023,Al Bahah,SAR,domestics_tourism,7,1,345643555.62
1321,2023,Al Bahah,SAR,domestics_tourism,8,1,87179752.63
1322,2023,Al Bahah,SAR,domestics_tourism,9,1,52442867.93
1323,2023,Al Bahah,SAR,domestics_tourism,10,1,46273684.65
1324,2023,Al Bahah,SAR,domestics_tourism,11,1,39580898.74
1325,2023,Al Bahah,SAR,domestics_tourism,12,1,45747470.53
1326,2023,AlQassim,Overnight Visitors,domestics_tourism,1,1,279751.0
1327,2023,AlQassim,Overnight Visitors,domestics_tourism,2,1,438099.0
1328,2023,AlQassim,Overnight Visitors,domestics_tourism,3,1,312158.0
1329,2023,AlQassim,Overnight Visitors,domestics_tourism,4,1,573190.0
1330,2023,AlQassim,Overnight Visitors,domestics_tourism,5,1,239156.0
1331,2023,AlQassim,Overnight Visitors,domestics_tourism,6,1,616403.0
1332,2023,AlQassim,Overnight Visitors,domestics_tourism,7,1,384155.0
1333,2023,AlQassim,Overnight Visitors,domestics_tourism,8,1,304713.0
1334,2023,AlQassim,Overnight Visitors,domestics_tourism,9,1,306215.0
1335,2023,AlQassim,Overnight Visitors,domestics_tourism,10,1,321187.0
1336,2023,AlQassim,Overnight Visitors,domestics_tourism,11,1,454746.0
1337,2023,AlQassim,Overnight Visitors,domestics_tourism,12,1,334759.0
1338,2023,AlQassim,SAR,domestics_tourism,1,1,287333543.31
1339,2023,AlQassim,SAR,domestics_tourism,2,1,448811010.16
1340,2023,AlQassim,SAR,domestics_tourism,3,1,385995850.9
1341,2023,AlQassim,SAR,domestics_tourism,4,1,692933820.6
1342,2023,AlQassim,SAR,domestics_tourism,5,1,328844999.02
1343,2023,AlQassim,SAR,domestics_tourism,6,1,789866877.69
1344,2023,AlQassim,SAR,domestics_tourism,7,1,545137601.48
1345,2023,AlQassim,SAR,domestics_tourism,8,1,421191519.6
1346,2023,AlQassim,SAR,domestics_tourism,9,1,269280241.79
1347,2023,AlQassim,SAR,domestics_tourism,10,1,559250754.81
1348,2023,AlQassim,SAR,domestics_tourism,11,1,497989963.63
1349,2023,AlQassim,SAR,domestics_tourism,12,1,427476890.07
1350,2023,AlQassim Province,Overnight Visitors,inbound_tourism,1,4,2300.0
1351,2023,AlQassim Province,Overnight Visitors,inbound_tourism,2,3,3196.3333333333335
1352,2023,AlQassim Province,Overnight Visitors,inbound_tourism,3,4,4325.0
1353,2023,AlQassim Province,Overnight Visitors,inbound_tourism,4,3,663.3333333333334
1354,2023,AlQassim Province,Overnight Visitors,inbound_tourism,5,3,2540.3333333333335
1355,2023,AlQassim Province,Overnight Visitors,inbound_tourism,6,3,1576.6666666666667
1356,2023,AlQassim Province,Overnight Visitors,inbound_tourism,7,4,4864.25
1357,2023,AlQassim Province,Overnight Visitors,inbound_tourism,8,3,3843.0
1358,2023,AlQassim Province,Overnight Visitors,inbound_tourism,9,4,3597.75
1359,2023,AlQassim Province,Overnight Visitors,inbound_tourism,10,3,1521.3333333333333
1360,2023,AlQassim Province,Overnight Visitors,inbound_tourism,11,3,3140.3333333333335
1361,2023,AlQassim Province,Overnight Visitors,inbound_tourism,12,3,5487.0
1362,2023,AlQassim Province,SAR,inbound_tourism,1,4,5350510.975
1363,2023,AlQassim Province,SAR,inbound_tourism,2,3,9906731.226666667
1364,2023,AlQassim Province,SAR,inbound_tourism,3,4,14298593.620000001
1365,2023,AlQassim Province,SAR,inbound_tourism,4,3,1747219.5333333332
1366,2023,AlQassim Province,SAR,inbound_tourism,5,3,6424645.253333333
1367,2023,AlQassim Province,SAR,inbound_tourism,6,3,5222283.636666667
1368,2023,AlQassim Province,SAR,inbound_tourism,7,4,8362114.595
1369,2023,AlQassim Province,SAR,inbound_tourism,8,3,8223331.153333333
1370,2023,AlQassim Province,SAR,inbound_tourism,9,4,7965548.9799999995
1371,2023,AlQassim Province,SAR,inbound_tourism,10,3,3021339.78
1372,2023,AlQassim Province,SAR,inbound_tourism,11,3,4659357.963333334
1373,2023,AlQassim Province,SAR,inbound_tourism,12,3,8930398.386666665
1374,2023,Albaha province,Overnight Visitors,inbound_tourism,1,1,340.0
1375,2023,Albaha province,Overnight Visitors,inbound_tourism,5,1,1188.0
1376,2023,Albaha province,Overnight Visitors,inbound_tourism,7,1,1383.0
1377,2023,Albaha province,Overnight Visitors,inbound_tourism,8,1,8195.0
1378,2023,Albaha province,Overnight Visitors,inbound_tourism,9,1,3031.0
1379,2023,Albaha province,Overnight Visitors,inbound_tourism,10,1,1703.0
1380,2023,Albaha province,Overnight Visitors,inbound_tourism,11,1,415.0
1381,2023,Albaha province,Overnight Visitors,inbound_tourism,12,1,2.0
1382,2023,Albaha province,SAR,inbound_tourism,1,1,1478175.45
1383,2023,Albaha province,SAR,inbound_tourism,5,1,2827553.99
1384,2023,Albaha province,SAR,inbound_tourism,7,1,3972836.47
1385,2023,Albaha province,SAR,inbound_tourism,8,1,21871808.1
1386,2023,Albaha province,SAR,inbound_tourism,9,1,7814897.52
1387,2023,Albaha province,SAR,inbound_tourism,10,1,4564939.33
1388,2023,Albaha province,SAR,inbound_tourism,11,1,773543.19
1389,2023,Albaha province,SAR,inbound_tourism,12,1,3456.77
1390,2023,Aseer,Overnight Visitors,domestics_tourism,1,1,540122.0
1391,2023,Aseer,Overnight Visitors,domestics_tourism,2,1,448544.0
1392,2023,Aseer,Overnight Visitors,domestics_tourism,3,1,501582.0
1393,2023,Aseer,Overnight Visitors,domestics_tourism,4,1,495447.0
1394,2023,Aseer,Overnight Visitors,domestics_tourism,5,1,413729.0
1395,2023,Aseer,Overnight Visitors,domestics_tourism,6,1,1293412.0
1396,2023,Aseer,Overnight Visitors,domestics_tourism,7,1,1192372.0
1397,2023,Aseer,Overnight Visitors,domestics_tourism,8,1,646052.0
1398,2023,Aseer,Overnight Visitors,domestics_tourism,9,1,470275.0
1399,2023,Aseer,Overnight Visitors,domestics_tourism,10,1,456876.0
1400,2023,Aseer,Overnight Visitors,domestics_tourism,11,1,641634.0
1401,2023,Aseer,Overnight Visitors,domestics_tourism,12,1,556564.0
1402,2023,Aseer,SAR,domestics_tourism,1,1,628210473.23
1403,2023,Aseer,SAR,domestics_tourism,2,1,651126650.17
1404,2023,Aseer,SAR,domestics_tourism,3,1,669807178.96
1405,2023,Aseer,SAR,domestics_tourism,4,1,735947550.38
1406,2023,Aseer,SAR,domestics_tourism,5,1,469044608.9
1407,2023,Aseer,SAR,domestics_tourism,6,1,1895929410.85
1408,2023,Aseer,SAR,domestics_tourism,7,1,1909364782.91
1409,2023,Aseer,SAR,domestics_tourism,8,1,711899089.45
1410,2023,Aseer,SAR,domestics_tourism,9,1,605214900.97
1411,2023,Aseer,SAR,domestics_tourism,10,1,725467903.48
1412,2023,Aseer,SAR,domestics_tourism,11,1,810847895.96
1413,2023,Aseer,SAR,domestics_tourism,12,1,768315366.19
1414,2023,Aseer Province,Overnight Visitors,inbound_tourism,1,3,4176.0
1415,2023,Aseer Province,Overnight Visitors,inbound_tourism,2,3,4186.666666666667
1416,2023,Aseer Province,Overnight Visitors,inbound_tourism,3,3,4413.666666666667
1417,2023,Aseer Province,Overnight Visitors,inbound_tourism,4,3,4805.666666666667
1418,2023,Aseer Province,Overnight Visitors,inbound_tourism,5,3,2768.6666666666665
1419,2023,Aseer Province,Overnight Visitors,inbound_tourism,6,3,2877.0
1420,2023,Aseer Province,Overnight Visitors,inbound_tourism,7,3,6359.0
1421,2023,Aseer Province,Overnight Visitors,inbound_tourism,8,3,9469.0
1422,2023,Aseer Province,Overnight Visitors,inbound_tourism,9,3,5958.666666666667
1423,2023,Aseer Province,Overnight Visitors,inbound_tourism,10,3,5308.0
1424,2023,Aseer Province,Overnight Visitors,inbound_tourism,11,3,4840.666666666667
1425,2023,Aseer Province,Overnight Visitors,inbound_tourism,12,3,7138.666666666667
1426,2023,Aseer Province,SAR,inbound_tourism,1,3,23738757.45
1427,2023,Aseer Province,SAR,inbound_tourism,2,3,19263217.44333333
1428,2023,Aseer Province,SAR,inbound_tourism,3,3,42068452.53666667
1429,2023,Aseer Province,SAR,inbound_tourism,4,3,37753661.95
1430,2023,Aseer Province,SAR,inbound_tourism,5,3,32534075.02666667
1431,2023,Aseer Province,SAR,inbound_tourism,6,3,12786423.829999998
1432,2023,Aseer Province,SAR,inbound_tourism,7,3,17866072.11
1433,2023,Aseer Province,SAR,inbound_tourism,8,3,26655471.013333336
1434,2023,Aseer Province,SAR,inbound_tourism,9,3,17806155.746666666
1435,2023,Aseer Province,SAR,inbound_tourism,10,3,13827841.293333331
1436,2023,Aseer Province,SAR,inbound_tourism,11,3,14423226.06
1437,2023,Aseer Province,SAR,inbound_tourism,12,3,15633842.093333334
1438,2023,Eastern Province,Overnight Visitors,domestics_tourism,1,1,956874.0
1439,2023,Eastern Province,Overnight Visitors,domestics_tourism,2,1,936612.0
1440,2023,Eastern Province,Overnight Visitors,domestics_tourism,3,1,1117327.0
1441,2023,Eastern Province,Overnight Visitors,domestics_tourism,4,1,1141790.0
1442,2023,Eastern Province,Overnight Visitors,domestics_tourism,5,1,902744.0
1443,2023,Eastern Province,Overnight Visitors,domestics_tourism,6,1,1395174.0
1444,2023,Eastern Province,Overnight Visitors,domestics_tourism,7,1,1222664.0
1445,2023,Eastern Province,Overnight Visitors,domestics_tourism,8,1,1197714.0
1446,2023,Eastern Province,Overnight Visitors,domestics_tourism,9,1,1092625.0
1447,2023,Eastern Province,Overnight Visitors,domestics_tourism,10,1,1071765.0
1448,2023,Eastern Province,Overnight Visitors,domestics_tourism,11,1,1404080.0
1449,2023,Eastern Province,Overnight Visitors,domestics_tourism,12,1,1017995.0
1450,2023,Eastern Province,Overnight Visitors,inbound_tourism,1,4,158232.75
1451,2023,Eastern Province,Overnight Visitors,inbound_tourism,2,4,123147.25
1452,2023,Eastern Province,Overnight Visitors,inbound_tourism,3,4,115631.75
1453,2023,Eastern Province,Overnight Visitors,inbound_tourism,4,4,128280.25
1454,2023,Eastern Province,Overnight Visitors,inbound_tourism,5,4,88676.25
1455,2023,Eastern Province,Overnight Visitors,inbound_tourism,6,4,120665.75
1456,2023,Eastern Province,Overnight Visitors,inbound_tourism,7,4,120471.0
1457,2023,Eastern Province,Overnight Visitors,inbound_tourism,8,4,137876.25
1458,2023,Eastern Province,Overnight Visitors,inbound_tourism,9,4,104734.0
1459,2023,Eastern Province,Overnight Visitors,inbound_tourism,10,4,95411.0
1460,2023,Eastern Province,Overnight Visitors,inbound_tourism,11,4,92279.0
1461,2023,Eastern Province,Overnight Visitors,inbound_tourism,12,4,131435.75
1462,2023,Eastern Province,SAR,domestics_tourism,1,1,1038780546.58
1463,2023,Eastern Province,SAR,domestics_tourism,2,1,1143373256.21
1464,2023,Eastern Province,SAR,domestics_tourism,3,1,1423126473.49
1465,2023,Eastern Province,SAR,domestics_tourism,4,1,1481223649.1
1466,2023,Eastern Province,SAR,domestics_tourism,5,1,1281479060.72
1467,2023,Eastern Province,SAR,domestics_tourism,6,1,1681866034.06
1468,2023,Eastern Province,SAR,domestics_tourism,7,1,1511213106.47
1469,2023,Eastern Province,SAR,domestics_tourism,8,1,1541475919.28
1470,2023,Eastern Province,SAR,domestics_tourism,9,1,1526308843.29
1471,2023,Eastern Province,SAR,domestics_tourism,10,1,1404267760.19
1472,2023,Eastern Province,SAR,domestics_tourism,11,1,1652264468.18
1473,2023,Eastern Province,SAR,domestics_tourism,12,1,1106544241.29
1474,2023,Eastern Province,SAR,inbound_tourism,1,4,334542365.6075
1475,2023,Eastern Province,SAR,inbound_tourism,2,4,282099338.39
1476,2023,Eastern Province,SAR,inbound_tourism,3,4,226587465.4625
1477,2023,Eastern Province,SAR,inbound_tourism,4,4,251132623.6425
1478,2023,Eastern Province,SAR,inbound_tourism,5,4,267268287.6975
1479,2023,Eastern Province,SAR,inbound_tourism,6,4,219651078.9725
1480,2023,Eastern Province,SAR,inbound_tourism,7,4,226242362.70499998
1481,2023,Eastern Province,SAR,inbound_tourism,8,4,216625219.57999998
1482,2023,Eastern Province,SAR,inbound_tourism,9,4,164065603.86
1483,2023,Eastern Province,SAR,inbound_tourism,10,4,173320598.94750002
1484,2023,Eastern Province,SAR,inbound_tourism,11,4,216049084.83999997
1485,2023,Eastern Province,SAR,inbound_tourism,12,4,181752623.2
1486,2023,Hail,Overnight Visitors,domestics_tourism,1,1,124398.0
1487,2023,Hail,Overnight Visitors,domestics_tourism,2,1,127236.0
1488,2023,Hail,Overnight Visitors,domestics_tourism,3,1,201187.0
1489,2023,Hail,Overnight Visitors,domestics_tourism,4,1,163058.0
1490,2023,Hail,Overnight Visitors,domestics_tourism,5,1,98837.0
1491,2023,Hail,Overnight Visitors,domestics_tourism,6,1,241338.0
1492,2023,Hail,Overnight Visitors,domestics_tourism,7,1,130601.0
1493,2023,Hail,Overnight Visitors,domestics_tourism,8,1,134874.0
1494,2023,Hail,Overnight Visitors,domestics_tourism,9,1,141959.0
1495,2023,Hail,Overnight Visitors,domestics_tourism,10,1,124394.0
1496,2023,Hail,Overnight Visitors,domestics_tourism,11,1,216386.0
1497,2023,Hail,Overnight Visitors,domestics_tourism,12,1,131549.0
1498,2023,Hail,SAR,domestics_tourism,1,1,203215462.33
1499,2023,Hail,SAR,domestics_tourism,2,1,178383095.16
1500,2023,Hail,SAR,domestics_tourism,3,1,243875162.53
1501,2023,Hail,SAR,domestics_tourism,4,1,282337931.5
1502,2023,Hail,SAR,domestics_tourism,5,1,158954442.91
1503,2023,Hail,SAR,domestics_tourism,6,1,369684068.35
1504,2023,Hail,SAR,domestics_tourism,7,1,201965979.87
1505,2023,Hail,SAR,domestics_tourism,8,1,166100533.99
1506,2023,Hail,SAR,domestics_tourism,9,1,303571791.41
1507,2023,Hail,SAR,domestics_tourism,10,1,182639236.02
1508,2023,Hail,SAR,domestics_tourism,11,1,255884048.22
1509,2023,Hail,SAR,domestics_tourism,12,1,233608853.23
1510,2023,Hail Province,Overnight Visitors,inbound_tourism,1,1,28913.0
1511,2023,Hail Province,Overnight Visitors,inbound_tourism,2,1,27920.0
1512,2023,Hail Province,Overnight Visitors,inbound_tourism,3,1,51614.0
1513,2023,Hail Province,Overnight Visitors,inbound_tourism,4,1,29591.0
1514,2023,Hail Province,Overnight Visitors,inbound_tourism,5,1,49748.0
1515,2023,Hail Province,Overnight Visitors,inbound_tourism,6,1,20201.0
1516,2023,Hail Province,Overnight Visitors,inbound_tourism,7,1,24251.0
1517,2023,Hail Province,Overnight Visitors,inbound_tourism,8,1,26448.0
1518,2023,Hail Province,Overnight Visitors,inbound_tourism,9,1,29867.0
1519,2023,Hail Province,Overnight Visitors,inbound_tourism,10,1,25985.0
1520,2023,Hail Province,Overnight Visitors,inbound_tourism,11,1,19992.0
1521,2023,Hail Province,Overnight Visitors,inbound_tourism,12,1,23290.0
1522,2023,Hail Province,SAR,inbound_tourism,1,1,80905150.88
1523,2023,Hail Province,SAR,inbound_tourism,2,1,341555952.22
1524,2023,Hail Province,SAR,inbound_tourism,3,1,446833800.22
1525,2023,Hail Province,SAR,inbound_tourism,4,1,61958759.28
1526,2023,Hail Province,SAR,inbound_tourism,5,1,597894850.62
1527,2023,Hail Province,SAR,inbound_tourism,6,1,103741513.81
1528,2023,Hail Province,SAR,inbound_tourism,7,1,95752114.81
1529,2023,Hail Province,SAR,inbound_tourism,8,1,100630816.29
1530,2023,Hail Province,SAR,inbound_tourism,9,1,134883213.99
1531,2023,Hail Province,SAR,inbound_tourism,10,1,137343800.04
1532,2023,Hail Province,SAR,inbound_tourism,11,1,93082466.42
1533,2023,Hail Province,SAR,inbound_tourism,12,1,78485969.98
1534,2023,Jazan,Overnight Visitors,domestics_tourism,1,1,374146.0
1535,2023,Jazan,Overnight Visitors,domestics_tourism,2,1,246886.0
1536,2023,Jazan,Overnight Visitors,domestics_tourism,3,1,188810.0
1537,2023,Jazan,Overnight Visitors,domestics_tourism,4,1,190129.0
1538,2023,Jazan,Overnight Visitors,domestics_tourism,5,1,78674.0
1539,2023,Jazan,Overnight Visitors,domestics_tourism,6,1,152348.0
1540,2023,Jazan,Overnight Visitors,domestics_tourism,7,1,113161.0
1541,2023,Jazan,Overnight Visitors,domestics_tourism,8,1,130252.0
1542,2023,Jazan,Overnight Visitors,domestics_tourism,9,1,116191.0
1543,2023,Jazan,Overnight Visitors,domestics_tourism,10,1,122749.0
1544,2023,Jazan,Overnight Visitors,domestics_tourism,11,1,254341.0
1545,2023,Jazan,Overnight Visitors,domestics_tourism,12,1,204674.0
1546,2023,Jazan,SAR,domestics_tourism,1,1,297658226.25
1547,2023,Jazan,SAR,domestics_tourism,2,1,207199485.9
1548,2023,Jazan,SAR,domestics_tourism,3,1,295199315.6
1549,2023,Jazan,SAR,domestics_tourism,4,1,286632691.95
1550,2023,Jazan,SAR,domestics_tourism,5,1,104607087.61
1551,2023,Jazan,SAR,domestics_tourism,6,1,267506903.56
1552,2023,Jazan,SAR,domestics_tourism,7,1,138910048.06
1553,2023,Jazan,SAR,domestics_tourism,8,1,187360471.91
1554,2023,Jazan,SAR,domestics_tourism,9,1,151310717.77
1555,2023,Jazan,SAR,domestics_tourism,10,1,129112931.69
1556,2023,Jazan,SAR,domestics_tourism,11,1,361109266.61
1557,2023,Jazan,SAR,domestics_tourism,12,1,243066901.71
1558,2023,Jazan Province,Overnight Visitors,inbound_tourism,1,2,1261.5
1559,2023,Jazan Province,Overnight Visitors,inbound_tourism,2,2,2121.0
1560,2023,Jazan Province,Overnight Visitors,inbound_tourism,3,2,705.0
1561,2023,Jazan Province,Overnight Visitors,inbound_tourism,4,2,50.0
1562,2023,Jazan Province,Overnight Visitors,inbound_tourism,5,2,602.5
1563,2023,Jazan Province,Overnight Visitors,inbound_tourism,6,2,596.0
1564,2023,Jazan Province,Overnight Visitors,inbound_tourism,7,2,441.5
1565,2023,Jazan Province,Overnight Visitors,inbound_tourism,8,2,411.0
1566,2023,Jazan Province,Overnight Visitors,inbound_tourism,9,1,0.0
1567,2023,Jazan Province,Overnight Visitors,inbound_tourism,10,2,11.0
1568,2023,Jazan Province,Overnight Visitors,inbound_tourism,11,2,513.5
1569,2023,Jazan Province,Overnight Visitors,inbound_tourism,12,1,1424.0
1570,2023,Jazan Province,SAR,inbound_tourism,1,2,3279667.2800000003
1571,2023,Jazan Province,SAR,inbound_tourism,2,2,8824388.46
1572,2023,Jazan Province,SAR,inbound_tourism,3,2,2356695.815
1573,2023,Jazan Province,SAR,inbound_tourism,4,2,311491.66
1574,2023,Jazan Province,SAR,inbound_tourism,5,2,2575317.4699999997
1575,2023,Jazan Province,SAR,inbound_tourism,6,2,1334689.82
1576,2023,Jazan Province,SAR,inbound_tourism,7,2,1043585.94
1577,2023,Jazan Province,SAR,inbound_tourism,8,2,975451.18
1578,2023,Jazan Province,SAR,inbound_tourism,9,1,0.0
1579,2023,Jazan Province,SAR,inbound_tourism,10,2,27610.415
1580,2023,Jazan Province,SAR,inbound_tourism,11,2,992430.885
1581,2023,Jazan Province,SAR,inbound_tourism,12,1,2549193.21
1582,2023,Jouf,Overnight Visitors,domestics_tourism,1,1,74255.0
1583,2023,Jouf,Overnight Visitors,domestics_tourism,2,1,79146.0
1584,2023,Jouf,Overnight Visitors,domestics_tourism,3,1,97938.0
1585,2023,Jouf,Overnight Visitors,domestics_tourism,4,1,98404.0
1586,2023,Jouf,Overnight Visitors,domestics_tourism,5,1,63512.0
1587,2023,Jouf,Overnight Visitors,domestics_tourism,6,1,140792.0
1588,2023,Jouf,Overnight Visitors,domestics_tourism,7,1,100025.0
1589,2023,Jouf,Overnight Visitors,domestics_tourism,8,1,82476.0
1590,2023,Jouf,Overnight Visitors,domestics_tourism,9,1,90373.0
1591,2023,Jouf,Overnight Visitors,domestics_tourism,10,1,89601.0
1592,2023,Jouf,Overnight Visitors,domestics_tourism,11,1,135644.0
1593,2023,Jouf,Overnight Visitors,domestics_tourism,12,1,86711.0
1594,2023,Jouf,SAR,domestics_tourism,1,1,131689080.81
1595,2023,Jouf,SAR,domestics_tourism,2,1,149182207.25
1596,2023,Jouf,SAR,domestics_tourism,3,1,140012221.2
1597,2023,Jouf,SAR,domestics_tourism,4,1,119424114.09
1598,2023,Jouf,SAR,domestics_tourism,5,1,66347488.01
1599,2023,Jouf,SAR,domestics_tourism,6,1,188805278.71
1600,2023,Jouf,SAR,domestics_tourism,7,1,241909400.35
1601,2023,Jouf,SAR,domestics_tourism,8,1,103321666.85
1602,2023,Jouf,SAR,domestics_tourism,9,1,99242542.09
1603,2023,Jouf,SAR,domestics_tourism,10,1,142314923.47
1604,2023,Jouf,SAR,domestics_tourism,11,1,190255766.73
1605,2023,Jouf,SAR,domestics_tourism,12,1,110642758.25
1606,2023,Jouf Province,Overnight Visitors,inbound_tourism,1,3,5512.333333333333
1607,2023,Jouf Province,Overnight Visitors,inbound_tourism,2,3,3342.6666666666665
1608,2023,Jouf Province,Overnight Visitors,inbound_tourism,3,2,8761.0
1609,2023,Jouf Province,Overnight Visitors,inbound_tourism,4,2,6481.0
1610,2023,Jouf Province,Overnight Visitors,inbound_tourism,5,3,5254.333333333333
1611,2023,Jouf Province,Overnight Visitors,inbound_tourism,6,2,6948.5
1612,2023,Jouf Province,Overnight Visitors,inbound_tourism,7,3,4952.666666666667
1613,2023,Jouf Province,Overnight Visitors,inbound_tourism,8,3,6454.0
1614,2023,Jouf Province,Overnight Visitors,inbound_tourism,9,3,5080.333333333333
1615,2023,Jouf Province,Overnight Visitors,inbound_tourism,10,3,5217.333333333333
1616,2023,Jouf Province,Overnight Visitors,inbound_tourism,11,3,6165.0
1617,2023,Jouf Province,Overnight Visitors,inbound_tourism,12,2,13195.5
1618,2023,Jouf Province,SAR,inbound_tourism,1,3,17503160.21666667
1619,2023,Jouf Province,SAR,inbound_tourism,2,3,13530946.686666667
1620,2023,Jouf Province,SAR,inbound_tourism,3,2,37758489.875
1621,2023,Jouf Province,SAR,inbound_tourism,4,2,11288629.295
1622,2023,Jouf Province,SAR,inbound_tourism,5,3,18083632.526666667
1623,2023,Jouf Province,SAR,inbound_tourism,6,2,21073049.965
1624,2023,Jouf Province,SAR,inbound_tourism,7,3,6572778.966666666
1625,2023,Jouf Province,SAR,inbound_tourism,8,3,10525377.81
1626,2023,Jouf Province,SAR,inbound_tourism,9,3,5556708.239999999
1627,2023,Jouf Province,SAR,inbound_tourism,10,3,7093424.393333334
1628,2023,Jouf Province,SAR,inbound_tourism,11,3,11571485.576666668
1629,2023,Jouf Province,SAR,inbound_tourism,12,2,12988805.01
1630,2023,Madinah,Overnight Visitors,domestics_tourism,1,1,424782.0
1631,2023,Madinah,Overnight Visitors,domestics_tourism,2,1,390244.0
1632,2023,Madinah,Overnight Visitors,domestics_tourism,3,1,500722.0
1633,2023,Madinah,Overnight Visitors,domestics_tourism,4,1,553587.0
1634,2023,Madinah,Overnight Visitors,domestics_tourism,5,1,353315.0
1635,2023,Madinah,Overnight Visitors,domestics_tourism,6,1,650764.0
1636,2023,Madinah,Overnight Visitors,domestics_tourism,7,1,523139.0
1637,2023,Madinah,Overnight Visitors,domestics_tourism,8,1,525512.0
1638,2023,Madinah,Overnight Visitors,domestics_tourism,9,1,454869.0
1639,2023,Madinah,Overnight Visitors,domestics_tourism,10,1,444321.0
1640,2023,Madinah,Overnight Visitors,domestics_tourism,11,1,678525.0
1641,2023,Madinah,Overnight Visitors,domestics_tourism,12,1,503420.0
1642,2023,Madinah,SAR,domestics_tourism,1,1,456189849.99
1643,2023,Madinah,SAR,domestics_tourism,2,1,430928872.48
1644,2023,Madinah,SAR,domestics_tourism,3,1,646830190.55
1645,2023,Madinah,SAR,domestics_tourism,4,1,585522793.09
1646,2023,Madinah,SAR,domestics_tourism,5,1,373609572.47
1647,2023,Madinah,SAR,domestics_tourism,6,1,689960043.58
1648,2023,Madinah,SAR,domestics_tourism,7,1,439188406.43
1649,2023,Madinah,SAR,domestics_tourism,8,1,527780902.65
1650,2023,Madinah,SAR,domestics_tourism,9,1,468771268.07
1651,2023,Madinah,SAR,domestics_tourism,10,1,406987207.2
1652,2023,Madinah,SAR,domestics_tourism,11,1,642794451.34
1653,2023,Madinah,SAR,domestics_tourism,12,1,596799989.9
1654,2023,Madinah Province,Overnight Visitors,inbound_tourism,1,3,7250.333333333333
1655,2023,Madinah Province,Overnight Visitors,inbound_tourism,2,4,7365.5
1656,2023,Madinah Province,Overnight Visitors,inbound_tourism,3,4,6298.5
1657,2023,Madinah Province,Overnight Visitors,inbound_tourism,4,4,15864.0
1658,2023,Madinah Province,Overnight Visitors,inbound_tourism,5,3,4887.0
1659,2023,Madinah Province,Overnight Visitors,inbound_tourism,6,3,5282.0
1660,2023,Madinah Province,Overnight Visitors,inbound_tourism,7,4,10942.0
1661,2023,Madinah Province,Overnight Visitors,inbound_tourism,8,3,5867.666666666667
1662,2023,Madinah Province,Overnight Visitors,inbound_tourism,9,4,6528.5
1663,2023,Madinah Province,Overnight Visitors,inbound_tourism,10,4,5111.25
